N,draws,null_mean,null_sd,null_q025,null_q975,null_kind,phase_def,line_code,direction
14,20000,0.4182513314640836,0.16759064610860486,0.09976022334666544,0.7452966619603036,permutation,arc,OC3,1.0
15,20000,0.41512352357129356,0.1640288643914564,0.10516366394977202,0.7351851815798569,permutation,arc,OC3,1.0
16,20000,0.41278395608053914,0.16018599504808212,0.1071756627561942,0.7247972720570526,permutation,arc,OC3,1.0
17,20000,0.4102569103808778,0.15689375839182504,0.10987537017583542,0.7151282622701267,permutation,arc,OC3,1.0
18,20000,0.4080344587581054,0.15340491773587717,0.11105811011468845,0.7037701344933237,permutation,arc,OC3,1.0
19,20000,0.4062173214522365,0.1501456274343846,0.11547060395575096,0.6945977538841714,permutation,arc,OC3,1.0
20,20000,0.40431105434127174,0.14711739635102744,0.11755952747206029,0.6867575474876362,permutation,arc,OC3,1.0
21,20000,0.40311982436565996,0.14436563371622696,0.12282818736398184,0.6797118431996625,permutation,arc,OC3,1.0
22,20000,0.40229407091775354,0.14177094406081606,0.12317725103143765,0.6729537626258739,permutation,arc,OC3,1.0
23,20000,0.4013637142366613,0.13925064588694772,0.12730800221375174,0.6673060752119819,permutation,arc,OC3,1.0
24,20000,0.40050245739841683,0.13677669229572254,0.13138136442002185,0.6646774849949018,permutation,arc,OC3,1.0
25,20000,0.3994255816375652,0.13447676411115053,0.13387350211414514,0.6576100985418799,permutation,arc,OC3,1.0
26,20000,0.3988944249470157,0.13245605680188102,0.13582177016849742,0.654872822436865,permutation,arc,OC3,1.0
27,20000,0.3979324068557918,0.1304369395603945,0.1400003585758708,0.6510964063426535,permutation,arc,OC3,1.0
28,20000,0.3966887283713841,0.1282700770608014,0.14137533704126215,0.644525769221092,permutation,arc,OC3,1.0
29,20000,0.3961890983919202,0.1260769633100286,0.14440936204872198,0.6392294921854957,permutation,arc,OC3,1.0
30,20000,0.39542798320508366,0.12433963085620872,0.14728372254321023,0.6350963632253768,permutation,arc,OC3,1.0
31,20000,0.3949554238925867,0.12283957531635395,0.1487818752450503,0.6315858737072308,permutation,arc,OC3,1.0
32,20000,0.3942986719710019,0.12120409726224818,0.15116094206746342,0.6266184380864634,permutation,arc,OC3,1.0
33,20000,0.3940174955710018,0.11947753259480838,0.15533405411864842,0.6248564712414479,permutation,arc,OC3,1.0
34,20000,0.3937254503133272,0.11791447383374586,0.15776131886760258,0.6203466195459703,permutation,arc,OC3,1.0
35,20000,0.39311602386850775,0.11659329437401576,0.15856647249780767,0.6144846000588321,permutation,arc,OC3,1.0
36,20000,0.392746128387733,0.11507495798617334,0.16051826220946525,0.6109295962133443,permutation,arc,OC3,1.0
37,20000,0.3924926144886034,0.11339141280779422,0.16447153546621826,0.6085075975296552,permutation,arc,OC3,1.0
1,20000,1.0,7.322606822728819e-17,0.9999999999999999,1.0000000000000002,permutation,arc,35,1.0
2,20000,0.7118438007211156,0.3017142772462754,0.04478461999182806,1.0,permutation,arc,35,1.0
3,20000,0.6276000314654899,0.2601522665825415,0.15407954583291955,0.9949592768236414,permutation,arc,35,1.0
4,20000,0.5787058513125098,0.24583053378724506,0.1135817206409132,0.9894199733437421,permutation,arc,35,1.0
5,20000,0.5480130073796444,0.23154954121005558,0.11763225141004682,0.9711986517323548,permutation,arc,35,1.0
6,20000,0.5291777764221278,0.21998968446043402,0.11153683127943623,0.9426967016276084,permutation,arc,35,1.0
7,20000,0.5152872022480801,0.2100624005577362,0.11282297517725716,0.9117185893070826,permutation,arc,35,1.0
8,20000,0.5043139799621158,0.20118233876425987,0.11702747864541997,0.886714440233084,permutation,arc,35,1.0
9,20000,0.49719879785610727,0.19297980866473255,0.12459687217849248,0.8605753746617142,permutation,arc,35,1.0
10,20000,0.4908925914450321,0.18595647160659923,0.13175521294096093,0.8429019606049549,permutation,arc,35,1.0
11,20000,0.48528406066080515,0.18033882921428893,0.13224883247248215,0.8294151455836398,permutation,arc,35,1.0
12,20000,0.48139022463671816,0.17508694252545223,0.13394460017052529,0.8111964629839036,permutation,arc,35,1.0
13,20000,0.47789856868063796,0.17015252437860112,0.13424275191214133,0.8000170404436691,permutation,arc,35,1.0
14,20000,0.4748839402471887,0.16553220538070593,0.14190313266352925,0.78753662707669,permutation,arc,35,1.0
15,20000,0.47254303257465546,0.16122687769202684,0.14825224649183638,0.7758084844828436,permutation,arc,35,1.0
16,20000,0.47008154128946705,0.15712302433294936,0.15186372678645083,0.7633167958625159,permutation,arc,35,1.0
17,20000,0.46838404731113625,0.15351777055996588,0.15708416925594518,0.7549972350217671,permutation,arc,35,1.0
18,20000,0.46696048049671957,0.14998793297493349,0.1591318876891505,0.7499481721545509,permutation,arc,35,1.0
19,20000,0.4656120800816532,0.1461269066299803,0.16792271347924276,0.738514920868552,permutation,arc,35,1.0
20,20000,0.4639940345899287,0.1429874093439238,0.17215600791996735,0.7308851562502567,permutation,arc,35,1.0
21,20000,0.46243612926047045,0.13992734945911775,0.1767669774281817,0.7239718488097394,permutation,arc,35,1.0
22,20000,0.4613826366359961,0.13730399528519588,0.1809459567947118,0.7185994631772148,permutation,arc,35,1.0
23,20000,0.4605998361702631,0.13442703904094966,0.18581761255265608,0.7134267245845484,permutation,arc,35,1.0
24,20000,0.4595672030582774,0.13166781631969854,0.190446112839024,0.706608204109655,permutation,arc,35,1.0
25,20000,0.45868597602895195,0.12935538352360265,0.19414587380434847,0.7005338830987748,permutation,arc,35,1.0
26,20000,0.45835242535011994,0.12714770832841182,0.19938409903017348,0.696339752918347,permutation,arc,35,1.0
27,20000,0.4577693687137564,0.12495545185683189,0.2013939625585408,0.6917407603628253,permutation,arc,35,1.0
28,20000,0.4572635649561944,0.12264120974996934,0.2065514055220234,0.687512367430733,permutation,arc,35,1.0
29,20000,0.45690121809031325,0.12041705622796905,0.21260938355504103,0.6838479425683065,permutation,arc,35,1.0
30,20000,0.4563874770806982,0.11848732296952066,0.2133201517203277,0.679552451486127,permutation,arc,35,1.0
31,20000,0.45593168065388145,0.11646637056234348,0.22022820014038239,0.675128132635599,permutation,arc,35,1.0
32,20000,0.45538427287753586,0.11447772912313374,0.22287846843787806,0.6715978325271459,permutation,arc,35,1.0
33,20000,0.4549258938804048,0.11282871001406468,0.22464846173488787,0.6677314455678498,permutation,arc,35,1.0
34,20000,0.454490015007406,0.11127004800707321,0.22813229510542363,0.6640337881747413,permutation,arc,35,1.0
35,20000,0.45414155098697245,0.10960335307128263,0.23225569299080703,0.6614931921684447,permutation,arc,35,1.0
36,20000,0.4537627716528702,0.10804939440723778,0.2355661380499066,0.6574954678679312,permutation,arc,35,1.0
37,20000,0.45347233259184233,0.1064609210094078,0.23931311624610416,0.6541905349379159,permutation,arc,35,1.0
1,20000,1.0,8.306872306104498e-17,0.9999999999999999,1.0000000000000002,permutation,arc,49.1,0.0
2,20000,0.7602194865153235,0.24814173963638925,0.27096621087939937,0.9999948278026916,permutation,arc,49.1,0.0
3,20000,0.6949776921147821,0.18977216024792978,0.4187352190907912,0.9997129491964387,permutation,arc,49.1,0.0
4,20000,0.6564907067925391,0.16536804412780243,0.34493514055832597,0.9909889250781942,permutation,arc,49.1,0.0
5,20000,0.6342477282390004,0.14597767093709366,0.38121034782671187,0.9626563166690072,permutation,arc,49.1,0.0
6,20000,0.6180319571622824,0.13156287002473846,0.38317679492358203,0.923169482197923,permutation,arc,49.1,0.0
7,20000,0.606365088122427,0.1200097171895616,0.3865814010742443,0.8721203841237122,permutation,arc,49.1,0.0
8,20000,0.5972512163962259,0.11091528626321034,0.39723553843695497,0.8286363812616724,permutation,arc,49.1,0.0
9,20000,0.5904189829042638,0.10386913662485267,0.3998049479260937,0.8085059911710977,permutation,arc,49.1,0.0
10,20000,0.5848467576706858,0.09750655131364218,0.40578170896359,0.7926968842379868,permutation,arc,49.1,0.0
11,20000,0.5797135416388671,0.09270599362350798,0.40740067614354764,0.7780956602768657,permutation,arc,49.1,0.0
12,20000,0.5753372993558798,0.08756591595251245,0.4112813679015945,0.7604042982311133,permutation,arc,49.1,0.0
13,20000,0.571807390035709,0.0832565496923381,0.4165543836957652,0.746136501001992,permutation,arc,49.1,0.0
14,20000,0.569139786369862,0.07982702531857867,0.4208169943055871,0.7351569292183032,permutation,arc,49.1,0.0
15,20000,0.5664559992741757,0.07665643700655533,0.4220664243766974,0.7251045476039576,permutation,arc,49.1,0.0
16,20000,0.5640662037291552,0.07372450349956189,0.42366768039074965,0.7158571405547917,permutation,arc,49.1,0.0
17,20000,0.5617851719001999,0.07102704569763636,0.42633358707343316,0.7068069895804967,permutation,arc,49.1,0.0
18,20000,0.5598784441116427,0.06870929021492055,0.42907028081495907,0.7013108334203437,permutation,arc,49.1,0.0
19,20000,0.5577566496955757,0.06656576214065664,0.430892984278199,0.6939237766380489,permutation,arc,49.1,0.0
20,20000,0.5562407350038279,0.06458390017377592,0.4328888934882288,0.6874280087234453,permutation,arc,49.1,0.0
21,20000,0.5550222856852676,0.0627254300444635,0.4355626344777978,0.6838704022684259,permutation,arc,49.1,0.0
22,20000,0.5536114175602576,0.061168762646521935,0.437334814948852,0.6796635851595346,permutation,arc,49.1,0.0
23,20000,0.5525936525414578,0.05965641491423866,0.4390544910212914,0.6737556313000929,permutation,arc,49.1,0.0
24,20000,0.5516924875243453,0.058174238523262145,0.44000256422432804,0.669096564590809,permutation,arc,49.1,0.0
25,20000,0.55086149549828,0.05671263344500592,0.4419544772680762,0.6660714969373902,permutation,arc,49.1,0.0
26,20000,0.5501430672909804,0.05535907162683013,0.44374183215666985,0.6626167164371448,permutation,arc,49.1,0.0
27,20000,0.549158272425295,0.05429764041983844,0.44517150020150403,0.6601693442046551,permutation,arc,49.1,0.0
28,20000,0.5485519259066203,0.05329050794923891,0.44632457573676393,0.6576957612457643,permutation,arc,49.1,0.0
29,20000,0.5478292087312926,0.052117769934209426,0.4482250402598617,0.6548146634129924,permutation,arc,49.1,0.0
30,20000,0.5471888862538453,0.05102864398177156,0.44910239008637864,0.6508840084252461,permutation,arc,49.1,0.0
31,20000,0.5466808675830099,0.05002119872042975,0.45058178085360273,0.6478768827761571,permutation,arc,49.1,0.0
32,20000,0.5461089504922733,0.04910673916132768,0.4512868419958929,0.6457907580714993,permutation,arc,49.1,0.0
33,20000,0.5454627618993861,0.04833085772037128,0.4523192891066677,0.6436420559172059,permutation,arc,49.1,0.0
34,20000,0.5449350013223438,0.04756131156952758,0.45208313878457973,0.6420725048638225,permutation,arc,49.1,0.0
35,20000,0.5445140600824496,0.046765568902239485,0.4532829014650953,0.6398962957785942,permutation,arc,49.1,0.0
36,20000,0.5441869548954318,0.04600303331234552,0.45456244057025086,0.6364875220251752,permutation,arc,49.1,0.0
37,20000,0.5438329867427256,0.045351645672127225,0.4556107638762881,0.6347109994500431,permutation,arc,49.1,0.0
1,20000,1.0,7.544397100690832e-17,0.9999999999999999,1.0000000000000002,permutation,arc,49.2,0.0
2,20000,0.6531457370455737,0.3200605844464498,0.06570753374082992,0.999980487437551,permutation,arc,49.2,0.0
3,20000,0.5563950700233686,0.24813017777986032,0.1759518790759564,0.9974710756061503,permutation,arc,49.2,0.0
4,20000,0.4866622620345748,0.23272867622717405,0.06729025744986981,0.9497499999232784,permutation,arc,49.2,0.0
5,20000,0.44591982498092975,0.20922483137079642,0.09695129361901486,0.8842796283938663,permutation,arc,49.2,0.0
6,20000,0.4154263026863625,0.19465590287440127,0.0778303071844188,0.8221923045975571,permutation,arc,49.2,0.0
7,20000,0.3920202861385979,0.1815257592168298,0.08032504816312862,0.7646781114785153,permutation,arc,49.2,0.0
8,20000,0.37425286449797357,0.17005178251214403,0.07662096419478756,0.724248676107313,permutation,arc,49.2,0.0
9,20000,0.3602737888813338,0.16139712297509462,0.0754679616857356,0.6890210814846651,permutation,arc,49.2,0.0
10,20000,0.34765493036305434,0.1532647819636568,0.07791402104782048,0.6624801348827387,permutation,arc,49.2,0.0
11,20000,0.3372706182995656,0.1471761495863104,0.07586569183935793,0.6384392532464898,permutation,arc,49.2,0.0
12,20000,0.32843370955360834,0.1413702037487425,0.07567846155857487,0.6191340668888794,permutation,arc,49.2,0.0
13,20000,0.32115311321795337,0.13566743549719107,0.07492946163621815,0.5969647566644339,permutation,arc,49.2,0.0
14,20000,0.31481966479353596,0.13131308581150858,0.07771339488002432,0.5832668229641821,permutation,arc,49.2,0.0
15,20000,0.30911215377078816,0.127524383718181,0.07819459154205279,0.5693585030117855,permutation,arc,49.2,0.0
16,20000,0.3037462012252187,0.1241253531010265,0.07836614345982884,0.5555225260876155,permutation,arc,49.2,0.0
17,20000,0.2995708434977797,0.12060282712544998,0.07908667707238477,0.5449233934805153,permutation,arc,49.2,0.0
18,20000,0.2956359646601028,0.1174379419882941,0.07750293567530597,0.5339576700235329,permutation,arc,49.2,0.0
19,20000,0.29222165004922324,0.11449584731025264,0.0812676438058902,0.5237471155738426,permutation,arc,49.2,0.0
20,20000,0.28918923217383635,0.11183267572224133,0.08192342784339236,0.5144157813766178,permutation,arc,49.2,0.0
21,20000,0.28609029974639827,0.10948876840308264,0.08159639610500626,0.5086265661697048,permutation,arc,49.2,0.0
22,20000,0.28377344348286176,0.10734042431871653,0.08509007103850058,0.5011108591691172,permutation,arc,49.2,0.0
23,20000,0.28102708959023803,0.10526126753474266,0.08344690380888012,0.4941162379682072,permutation,arc,49.2,0.0
24,20000,0.27879647746211134,0.10324381030194998,0.0850011858981513,0.48820933170047626,permutation,arc,49.2,0.0
25,20000,0.2768557906425072,0.10108985429245014,0.08746113304741251,0.48052553040725676,permutation,arc,49.2,0.0
26,20000,0.2749015124432075,0.09923163812130723,0.08663472419698459,0.47221746861051217,permutation,arc,49.2,0.0
27,20000,0.2731348081997227,0.09743138466100391,0.08935500090037962,0.4679536886206677,permutation,arc,49.2,0.0
28,20000,0.2714893604289773,0.09555780014901577,0.08931147249840755,0.4631017384621319,permutation,arc,49.2,0.0
29,20000,0.2699380862328459,0.09386682465030172,0.09118039200599372,0.4583097370702553,permutation,arc,49.2,0.0
30,20000,0.26839891141385536,0.0922888065642297,0.09247078002162591,0.45438684581423944,permutation,arc,49.2,0.0
31,20000,0.26714263134416394,0.09087283591575025,0.09471575098362014,0.451416000140462,permutation,arc,49.2,0.0
32,20000,0.26590353779513914,0.08942370835166419,0.09735489367807196,0.44737280878918556,permutation,arc,49.2,0.0
33,20000,0.26451023555855546,0.08805758882372941,0.09838121623278073,0.441595084984887,permutation,arc,49.2,0.0
34,20000,0.2632971969562166,0.08660777820964224,0.09924881161351905,0.4366722578118068,permutation,arc,49.2,0.0
35,20000,0.2621982985390337,0.08572614794892605,0.0994762441919627,0.43291995009918377,permutation,arc,49.2,0.0
36,20000,0.2613414069903723,0.08460081978824675,0.10075299061927027,0.43217855184369414,permutation,arc,49.2,0.0
37,20000,0.2602025750366679,0.08344341545028404,0.10096821276713537,0.42667635561991885,permutation,arc,49.2,0.0
1,20000,1.0,8.29684993490285e-17,0.9999999999999999,1.0000000000000002,permutation,arc,49.2,1.0
2,20000,0.8044675402210245,0.2749201324396111,0.08071834636803758,0.9999858695862176,permutation,arc,49.2,1.0
3,20000,0.7519944238366526,0.2540926062004641,0.23573541458557207,0.9993160423755912,permutation,arc,49.2,1.0
4,20000,0.7259126475909359,0.2417379368540035,0.18536076685683447,0.9968671825209069,permutation,arc,49.2,1.0
5,20000,0.7107650942749375,0.2272115373481301,0.2121986528462501,0.9943494767778654,permutation,arc,49.2,1.0
6,20000,0.7002194831302839,0.215437479094232,0.22600202732589128,0.99191832456605,permutation,arc,49.2,1.0
7,20000,0.6944725073533163,0.2039410200753862,0.2394512193962639,0.9887321734074868,permutation,arc,49.2,1.0
8,20000,0.6896319985625019,0.1944528081716893,0.26295181317622596,0.9844711068022146,permutation,arc,49.2,1.0
9,20000,0.6871449088359137,0.18528900052189975,0.27916611666744956,0.9802055338755521,permutation,arc,49.2,1.0
10,20000,0.684790358056561,0.1765707057962366,0.29846169016268176,0.9737897246305396,permutation,arc,49.2,1.0
11,20000,0.6835479708148261,0.16902010406015044,0.3135707406923582,0.9664292143204658,permutation,arc,49.2,1.0
12,20000,0.6823431181878832,0.16227108232706688,0.3335527924084862,0.9588591374791128,permutation,arc,49.2,1.0
13,20000,0.6812497643325982,0.1562560544307056,0.3455412968035238,0.9509915463220733,permutation,arc,49.2,1.0
14,20000,0.6800748336642984,0.15111449366113835,0.35204033502033377,0.9409487443995453,permutation,arc,49.2,1.0
15,20000,0.6791298537904078,0.14628967444974683,0.364222022769679,0.9341772807867057,permutation,arc,49.2,1.0
16,20000,0.6785001835792275,0.14155911263305132,0.37503208459416926,0.9258152933679119,permutation,arc,49.2,1.0
17,20000,0.6780378704351194,0.1377166067930331,0.3844925902380043,0.9198501240925102,permutation,arc,49.2,1.0
18,20000,0.677252668266318,0.1337279051109435,0.3894914987939131,0.9115855125514889,permutation,arc,49.2,1.0
19,20000,0.6769057184524303,0.13033994281434194,0.3961488148959215,0.9061100407406909,permutation,arc,49.2,1.0
20,20000,0.6765830429884894,0.127049229685984,0.401793577297308,0.9000243216820957,permutation,arc,49.2,1.0
21,20000,0.6763075390633446,0.12408016078444324,0.4113795356275191,0.8960094146079741,permutation,arc,49.2,1.0
22,20000,0.6759556031441406,0.12146941918552147,0.4176849883426707,0.8905731467537237,permutation,arc,49.2,1.0
23,20000,0.6757633297584743,0.11884370373371932,0.4221674264104453,0.8859225952931354,permutation,arc,49.2,1.0
24,20000,0.6754382462966257,0.11648881002976708,0.4275733700309841,0.8831802630742001,permutation,arc,49.2,1.0
25,20000,0.6754390187774559,0.11406578570025375,0.43268529597149447,0.8789126982783232,permutation,arc,49.2,1.0
26,20000,0.6750560734579168,0.1119806178970629,0.4365556551586631,0.8755749654459795,permutation,arc,49.2,1.0
27,20000,0.6748548162162071,0.10983281767473027,0.442223317004874,0.8723246898476651,permutation,arc,49.2,1.0
28,20000,0.6746789873314454,0.10786307058389541,0.44886545330476424,0.8688799681618852,permutation,arc,49.2,1.0
29,20000,0.6743542123960677,0.10609239812787745,0.4532660347633433,0.8647639929029554,permutation,arc,49.2,1.0
30,20000,0.6741386731037752,0.10431702186851105,0.4552521477798008,0.8625635262634658,permutation,arc,49.2,1.0
31,20000,0.674032154866912,0.10240055865293037,0.45851477875684576,0.8589869103233483,permutation,arc,49.2,1.0
32,20000,0.6740529733126323,0.10097630416998178,0.4618958440278667,0.8563481859841504,permutation,arc,49.2,1.0
33,20000,0.6737798853266624,0.0993045039071083,0.4663229143240278,0.8530696525954959,permutation,arc,49.2,1.0
34,20000,0.6736182871997803,0.09785491295605954,0.47045410535968435,0.8503692752400813,permutation,arc,49.2,1.0
35,20000,0.6735538915383988,0.09652607234350198,0.47269746306792615,0.849736879887198,permutation,arc,49.2,1.0
36,20000,0.6734438795502461,0.09532927530907132,0.47618459839729055,0.8479719029931497,permutation,arc,49.2,1.0
37,20000,0.673206573083627,0.09416798244276002,0.4773961945761699,0.8456522917331316,permutation,arc,49.2,1.0
1,20000,1.0,8.591719985147218e-17,0.9999999999999999,1.0000000000000002,permutation,arc,62,0.0
2,20000,0.669595387981508,0.3188784057336811,0.046345620877214916,0.9999863238244392,permutation,arc,62,0.0
3,20000,0.5727702624685944,0.26364762659200414,0.12778965396708833,0.9992875259041587,permutation,arc,62,0.0
4,20000,0.5105920747071595,0.2480937471998718,0.08414494156593182,0.9949327126027169,permutation,arc,62,0.0
5,20000,0.47207912639786553,0.23062315571322275,0.09030326308571567,0.9772079120186035,permutation,arc,62,0.0
6,20000,0.4429826969320135,0.21969261722285638,0.08238130515109209,0.9419268371491255,permutation,arc,62,0.0
7,20000,0.42288512172200754,0.20980420839992558,0.07549226883871353,0.8752478718163845,permutation,arc,62,0.0
8,20000,0.40706459002920814,0.2015461255180481,0.07740798524308731,0.8332182732035313,permutation,arc,62,0.0
9,20000,0.3945793351555483,0.194732556629044,0.07177480229410586,0.8055837874385309,permutation,arc,62,0.0
10,20000,0.3846497839704008,0.18855922459508262,0.07338697352799642,0.7879107790231791,permutation,arc,62,0.0
11,20000,0.3760911973140036,0.18253474016570714,0.07003320536205371,0.7603787095515727,permutation,arc,62,0.0
12,20000,0.3698335947242122,0.17797902292817241,0.06901973191569008,0.7431791545413822,permutation,arc,62,0.0
13,20000,0.3642354928593201,0.17356805568766656,0.06854786749267743,0.7257639610740885,permutation,arc,62,0.0
14,20000,0.359570751228555,0.16967814152340643,0.06915655812009663,0.7106076457925813,permutation,arc,62,0.0
15,20000,0.35499971602760144,0.16610807404833708,0.06876583360747611,0.6969981678259256,permutation,arc,62,0.0
16,20000,0.3512819648058594,0.16277910035766385,0.06788701366341619,0.6842612081600757,permutation,arc,62,0.0
17,20000,0.3473934817687735,0.1592652705577276,0.07088242326463856,0.6709012046454501,permutation,arc,62,0.0
18,20000,0.3444961750173379,0.15627447210939802,0.07000365195732267,0.663101978683111,permutation,arc,62,0.0
19,20000,0.3420033120017721,0.1532319553076741,0.073420107226419,0.6552758992538128,permutation,arc,62,0.0
20,20000,0.3396726229975399,0.15045093944222848,0.06984968429304106,0.6445593209451466,permutation,arc,62,0.0
21,20000,0.3376048599765621,0.14820800027990996,0.07112049971753896,0.6359492018506979,permutation,arc,62,0.0
22,20000,0.3360269459246234,0.14571838870432827,0.07020589292884673,0.6293721298664469,permutation,arc,62,0.0
23,20000,0.33454947706944516,0.14320598390738531,0.07441376547024146,0.6214779601147545,permutation,arc,62,0.0
24,20000,0.33316804605383327,0.1409739599938784,0.0742451194524353,0.6118170915537727,permutation,arc,62,0.0
25,20000,0.33164956495311987,0.13895347946676642,0.07630036053722804,0.6093700607360677,permutation,arc,62,0.0
26,20000,0.33058036512452793,0.13684163123884063,0.07723265347483602,0.6010431361309908,permutation,arc,62,0.0
27,20000,0.32932739298398367,0.13464984521770354,0.07941488533056716,0.5983217882355345,permutation,arc,62,0.0
28,20000,0.3280506703743961,0.13279131114711207,0.08258518949917266,0.5929399590548969,permutation,arc,62,0.0
29,20000,0.32710950050665294,0.13093949641513053,0.08303669108193357,0.5864272533067206,permutation,arc,62,0.0
30,20000,0.32637438181332845,0.1293910624404503,0.0844869096397233,0.5857089744557418,permutation,arc,62,0.0
31,20000,0.32539387758099275,0.12775885357347766,0.08693988808380833,0.5804974236758597,permutation,arc,62,0.0
32,20000,0.324758556725611,0.12636721704650833,0.0871674613310047,0.5778795090449534,permutation,arc,62,0.0
33,20000,0.32397512298245756,0.12497752463928813,0.08795759136277959,0.5721562684137599,permutation,arc,62,0.0
34,20000,0.32325895743300165,0.12321490496908714,0.08957422412396436,0.5702068336005052,permutation,arc,62,0.0
35,20000,0.3225753872080297,0.12187455188558156,0.09288637346565086,0.5658942545784462,permutation,arc,62,0.0
36,20000,0.3219647202723978,0.12054462623269721,0.09491692170371117,0.5626416722319598,permutation,arc,62,0.0
37,20000,0.3211429335031035,0.11942595260506052,0.09569330554579572,0.5580963287594909,permutation,arc,62,0.0
1,20000,1.0,8.459426124993044e-17,0.9999999999999999,1.0000000000000002,permutation,arc,67,0.0
2,20000,0.7079371987847528,0.3195458260770902,0.04610965336661949,0.9999797704719773,permutation,arc,67,0.0
3,20000,0.6318154495751033,0.2698943891310148,0.17846838250198402,0.9988469659872987,permutation,arc,67,0.0
4,20000,0.5796160923022227,0.25981565989055566,0.08675533295566543,0.9891639715010209,permutation,arc,67,0.0
5,20000,0.5513049207132548,0.24249625585600118,0.12625063849028345,0.9837129777187971,permutation,arc,67,0.0
6,20000,0.5326529328769304,0.23251300343042047,0.10429334402710165,0.975072740921715,permutation,arc,67,0.0
7,20000,0.5191363351196394,0.2226731663430906,0.10932354748771886,0.9569021577507761,permutation,arc,67,0.0
8,20000,0.5086440565877081,0.21344791229543875,0.10881371363407691,0.9281771711490467,permutation,arc,67,0.0
9,20000,0.5005732145598671,0.2054110230402709,0.11273551333592503,0.8953417951694521,permutation,arc,67,0.0
10,20000,0.4942942773614259,0.19744844395876163,0.11870610890520471,0.875275276415156,permutation,arc,67,0.0
11,20000,0.48968753412702665,0.19173525331793062,0.12229149660985432,0.8521590503983795,permutation,arc,67,0.0
12,20000,0.4855624256251176,0.18578109715525454,0.12639086304434266,0.8361751892541945,permutation,arc,67,0.0
13,20000,0.4820390981269029,0.1811501537679776,0.12868427387160328,0.8241332566573065,permutation,arc,67,0.0
14,20000,0.4802047088797899,0.17596239284134768,0.1353896979678154,0.8141423036375333,permutation,arc,67,0.0
15,20000,0.478388827115027,0.17173652934102854,0.13965003273634571,0.8038276756135656,permutation,arc,67,0.0
16,20000,0.475994102801366,0.1673518192098001,0.14573095355748672,0.7968385695532146,permutation,arc,67,0.0
17,20000,0.4742837280908776,0.16323875101625174,0.14969782706023038,0.7852926197665523,permutation,arc,67,0.0
18,20000,0.4721817391298645,0.15958500774311818,0.15156099709038617,0.7775321038845747,permutation,arc,67,0.0
19,20000,0.4710107931409669,0.15618954532317997,0.1553659910492518,0.7693065756729515,permutation,arc,67,0.0
20,20000,0.4699764908549161,0.15314399214731184,0.16285883378675506,0.759715602228155,permutation,arc,67,0.0
21,20000,0.46918890865617124,0.1501641379816261,0.1677035107215949,0.7544054951295943,permutation,arc,67,0.0
22,20000,0.46841200705926894,0.14708056554564106,0.17185461540223482,0.7468012020790734,permutation,arc,67,0.0
23,20000,0.46768942482332876,0.14471042341162402,0.17768070034560451,0.7409686031237951,permutation,arc,67,0.0
24,20000,0.4667462494062631,0.1422021707584895,0.18145450354097922,0.7328955851948294,permutation,arc,67,0.0
25,20000,0.4660864903394586,0.13956871021988312,0.1857355108890287,0.72577375321656,permutation,arc,67,0.0
26,20000,0.4656607199812894,0.13706931916769946,0.19125154401076086,0.7237428015809569,permutation,arc,67,0.0
27,20000,0.4651070903370084,0.13455246780971614,0.19378607076776927,0.7172415672533025,permutation,arc,67,0.0
28,20000,0.46477024119941124,0.13259901567428964,0.19817500511803648,0.7122799315871713,permutation,arc,67,0.0
29,20000,0.4640319274915313,0.13013953586033467,0.2003289565927966,0.707619104984612,permutation,arc,67,0.0
30,20000,0.4634806955567418,0.12833351367543203,0.20511041642420866,0.7040984994945656,permutation,arc,67,0.0
31,20000,0.4628634227041207,0.12627729211884722,0.20895431700248523,0.7008217957292265,permutation,arc,67,0.0
32,20000,0.4625596135413015,0.12420481265003074,0.21087086748420225,0.6948508083405129,permutation,arc,67,0.0
33,20000,0.46237398312356365,0.12247084540420493,0.21388464144180222,0.6931411901270409,permutation,arc,67,0.0
34,20000,0.4623752770229089,0.12077904861217398,0.21606591012953857,0.6906737351778678,permutation,arc,67,0.0
35,20000,0.462086179782419,0.11920712972940668,0.22112857600518446,0.6846724706083428,permutation,arc,67,0.0
36,20000,0.46169225475960085,0.1174724318124524,0.2260437284762524,0.6827791921831007,permutation,arc,67,0.0
37,20000,0.4614086856148897,0.11599727974185206,0.22934546107074122,0.680305796331921,permutation,arc,67,0.0
1,20000,1.0,8.112811454054666e-17,0.9999999999999999,1.0000000000000002,permutation,arc,67,1.0
2,20000,0.7078768448669123,0.3093491631404311,0.057894086432993014,0.9999923283706992,permutation,arc,67,1.0
3,20000,0.6238003782701314,0.2656880331594437,0.16525588649556172,0.9992925978643709,permutation,arc,67,1.0
4,20000,0.5730040980382209,0.25412546815701736,0.09650384850934768,0.9955605492667657,permutation,arc,67,1.0
5,20000,0.5434786611823481,0.2389344312575948,0.11723861730428084,0.9928337719819273,permutation,arc,67,1.0
6,20000,0.5235676390702645,0.22722089268480325,0.10747337766211255,0.976009254480237,permutation,arc,67,1.0
7,20000,0.5105496099590184,0.21774944797079987,0.1096403689470309,0.93875936460525,permutation,arc,67,1.0
8,20000,0.4995629412247432,0.20947364292954884,0.11064709937843671,0.90702975369613,permutation,arc,67,1.0
9,20000,0.4911296524617228,0.20290499599195091,0.11416402684712776,0.8880129851966314,permutation,arc,67,1.0
