line_code,direction,service_date,hour,mean_cos,mean_sin,N,active_bus_hours,median_midpoint_gap_min,median_residual_m,r1,boardings,distinct_registered_users,free_or_transfer_boardings,day_type,demand_join_level,day_category,hour_of_day,is_peak,period,lambda_boardings_per_bus,rain_mm,rain_hour,rain_day,temp_c,draws,r_null_mean,r_null_std,r_null_q025,r_null_q975,r_random_asymptotic_0_886_over_sqrtN,r_splay,r_excess,z,analysis_eligible
30,0,2026-03-29,2026-03-29 14:00:00,0.640703752816561,-0.00766272374041792,5,5,0.08333333333333333,7.003321419957398,0.6407495737090637,186,167,42,3.0,line_hour_repeated_for_each_direction,weekend,14,False,off_peak,37.2,0.0,False,False,30.2,5000,0.39989834339372715,0.1987439029736825,0.08139669655257929,0.8287562583495031,0.39633272955812154,4.9650683064945465e-17,0.40135071727248905,1.211867265921762,True
30,0,2026-03-29,2026-03-29 15:00:00,0.37754332867553886,0.25953608471907563,5,5,0.11666666666666667,7.512929832106849,0.45814620406450296,244,227,77,3.0,line_hour_repeated_for_each_direction,weekend,15,False,off_peak,48.8,0.0,False,False,30.3,5000,0.39989834339372715,0.1987439029736825,0.08139669655257929,0.8287562583495031,0.39633272955812154,4.9650683064945465e-17,0.09706332257134939,0.2930799878599996,True
30,0,2026-03-29,2026-03-29 16:00:00,0.3942873616971047,-0.061190581010726296,4,4,0.06666666666666667,2.9900734303989696,0.39900728163592925,210,189,39,3.0,line_hour_repeated_for_each_direction,weekend,16,False,off_peak,52.5,0.0,False,False,29.2,5000,0.45262867991042205,0.21867693653724046,0.0762520819247966,0.9142674014677062,0.4431134625,6.206335383118183e-17,-0.09796165108854735,-0.24520829276095668,True
30,0,2026-03-29,2026-03-29 17:00:00,0.49801925129107383,-0.11097430499458179,5,5,0.016666666666666666,3.2985197299199545,0.5102337415592506,112,92,25,3.0,line_hour_repeated_for_each_direction,weekend,17,True,peak,22.4,0.0,False,False,27.0,5000,0.39989834339372715,0.1987439029736825,0.08139669655257929,0.8287562583495031,0.39633272955812154,4.9650683064945465e-17,0.18386117910338412,0.5551636881164298,True
30,0,2026-03-29,2026-03-29 18:00:00,0.5583442767064241,-0.16278592099250982,5,5,0.05,5.767412417244907,0.5815905668115667,58,52,17,3.0,line_hour_repeated_for_each_direction,weekend,18,True,peak,11.6,0.0,False,False,26.4,5000,0.39989834339372715,0.1987439029736825,0.08139669655257929,0.8287562583495031,0.39633272955812154,4.9650683064945465e-17,0.3027690749020011,0.9142027538922747,True
30,0,2026-03-29,2026-03-29 19:00:00,0.5663710146020315,-0.02198514355389175,4,4,0.11666666666666667,6.704744242081578,0.5667975588500888,40,37,4,3.0,line_hour_repeated_for_each_direction,weekend,19,False,off_peak,10.0,0.0,False,False,26.3,5000,0.45262867991042205,0.21867693653724046,0.0762520819247966,0.9142674014677062,0.4431134625,6.206335383118183e-17,0.20857665491312702,0.5220892552618317,True
30,0,2026-03-29,2026-03-29 20:00:00,0.5363635824754069,0.16574749721719229,3,3,0.1,5.628449426749721,0.5613894596798339,22,17,2,3.0,line_hour_repeated_for_each_direction,weekend,20,False,off_peak,7.333333333333333,0.0,False,False,26.1,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.07439178225557873,0.14566959970121274,True
30,0,2026-03-29,2026-03-29 21:00:00,0.9879659188934535,-0.10903789248911343,2,2,2.625,5.492667505560405,0.9939647473092058,16,14,3,1.0,line_hour_repeated_for_each_direction,weekend,21,False,off_peak,8.0,0.0,False,False,26.0,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,0.9833043761009869,1.1528233300905812,True
30,0,2026-03-29,2026-03-29 22:00:00,0.9872045970629952,-0.1123907496223974,2,2,0.016666666666666666,8.375271919868968,0.9935817012520889,10,8,3,1.0,line_hour_repeated_for_each_direction,weekend,22,False,off_peak,5.0,0.0,False,False,25.7,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,0.9822447364747324,1.151581011524403,True
30,0,2026-03-29,2026-03-29 23:00:00,0.975202242089202,-0.2213155824251727,1,1,0.05,4.890744477359715,1.0,7,7,0,1.0,line_hour_repeated_for_each_direction,weekend,23,False,off_peak,7.0,0.0,False,False,25.6,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
30,0,2026-03-30,2026-03-30 00:00:00,0.5239431201928477,0.33678405068332906,2,2,7.875,5.200123750863089,0.6228482078260225,4,4,2,1.0,line_hour_repeated_for_each_direction,weekday,0,False,off_peak,2.0,0.0,False,False,25.3,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,-0.043334023872807145,-0.050804689698791365,True
30,0,2026-03-30,2026-03-30 01:00:00,0.9618808973058527,-0.2734687174030837,1,1,3.0,5.062722576904033,1.0,23,20,9,1.0,line_hour_repeated_for_each_direction,weekday,1,False,off_peak,23.0,0.0,False,False,24.8,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
30,0,2026-03-30,2026-03-30 02:00:00,0.9748009991537204,-0.2230762471643009,1,1,5.25,31.26293001421051,1.0,497,479,136,1.0,line_hour_repeated_for_each_direction,weekday,2,False,off_peak,497.0,0.0,False,False,25.3,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
30,0,2026-03-30,2026-03-30 03:00:00,1.0,0.0,1,1,6.0,12.551294354398,1.0,1248,1164,333,1.0,line_hour_repeated_for_each_direction,weekday,3,False,off_peak,1248.0,0.0,False,False,24.7,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
30,0,2026-03-30,2026-03-30 04:00:00,0.9396672655107691,0.11629316418708557,3,3,14.5,3.997842808064405,0.946836136778234,1751,1617,483,1.0,line_hour_repeated_for_each_direction,weekday,4,False,off_peak,583.6666666666666,0.0,False,False,24.0,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.8878072819472448,1.738451848468498,True
30,0,2026-03-30,2026-03-30 05:00:00,0.6668171134708794,0.19773319025762406,24,24,2.8833333333333333,6.857023981984664,0.6955166981080277,1722,1542,590,1.0,line_hour_repeated_for_each_direction,weekday,5,False,off_peak,71.75,0.0,False,False,23.8,5000,0.1796762913321964,0.09412892489946431,0.03134337417465702,0.39095781065316976,0.18090031354714808,7.140283290756115e-17,0.6288254274810006,5.48014765202919,True
30,0,2026-03-30,2026-03-30 06:00:00,0.5044797212842069,0.040831871232339445,33,33,0.05,4.424637248842085,0.5061294606079807,1258,1100,523,1.0,line_hour_repeated_for_each_direction,weekday,6,False,off_peak,38.121212121212125,0.0,False,False,24.0,5000,0.15416948518134527,0.08127759214590753,0.028388199652294763,0.33510932910020347,0.15427230574882603,4.255555719486911e-17,0.41611170235693773,4.330344516048231,True
30,0,2026-03-30,2026-03-30 07:00:00,0.3897849895650032,0.10966143874995697,33,33,0.06666666666666667,4.579375555947764,0.4049172375176194,1003,868,460,1.0,line_hour_repeated_for_each_direction,weekday,7,True,peak,30.393939393939394,0.0,False,False,24.8,5000,0.15416948518134527,0.08127759214590753,0.028388199652294763,0.33510932910020347,0.15427230574882603,4.255555719486911e-17,0.296451532479925,3.0850785033855077,True
30,0,2026-03-30,2026-03-30 08:00:00,0.5877250586515698,-0.1188478404336168,29,29,0.1,5.877794168318149,0.5996211751954108,1107,976,557,1.0,line_hour_repeated_for_each_direction,weekday,8,True,peak,38.172413793103445,0.0,False,False,26.7,5000,0.1642604611456912,0.08467245096296074,0.030131216006575545,0.35019336491841696,0.16456820853948378,3.924064138761329e-17,0.5209287030341332,5.141704404425054,True
30,0,2026-03-30,2026-03-30 09:00:00,0.3823943676974048,-0.04239492965848009,25,25,0.08333333333333333,3.9029095075001745,0.3847372902480932,1066,936,492,1.0,line_hour_repeated_for_each_direction,weekday,9,False,off_peak,42.64,0.0,False,False,27.2,5000,0.17679619672728403,0.09070579528280805,0.03488083051659599,0.38393369313228315,0.177245385,5.1836834957480494e-17,0.2525997726129567,2.2924785883027408,True
30,0,2026-03-30,2026-03-30 10:00:00,0.6386421204600764,-0.0666032255525214,20,20,0.08333333333333333,3.678652824519083,0.6421057137884251,1118,983,491,1.0,line_hour_repeated_for_each_direction,weekday,10,False,off_peak,55.9,0.0,False,False,,5000,0.19933326389447692,0.10135813656609009,0.03800324274861519,0.41965840467632126,0.19816636477906077,4.47545209131181e-17,0.5530046771364726,4.36839571932383,True
30,0,2026-03-30,2026-03-30 11:00:00,0.5963613403800276,-0.09910676030563449,22,22,0.06666666666666667,2.872119650795743,0.6045403197787074,827,727,361,1.0,line_hour_repeated_for_each_direction,weekday,11,False,off_peak,37.59090909090909,0.0,False,False,,5000,0.18836968283221453,0.0982010219276619,0.035063024262310005,0.41219623054350135,0.18894421526362984,8.125440819227129e-17,0.5127588609537602,4.237946090347794,True
30,0,2026-03-30,2026-03-30 12:00:00,0.6207327770817359,-0.08658313841294878,20,20,0.8166666666666667,3.93531688148148,0.6267422280340139,966,841,316,1.0,line_hour_repeated_for_each_direction,weekday,12,False,off_peak,48.3,0.0,False,False,,5000,0.19933326389447692,0.10135813656609009,0.03800324274861519,0.41965840467632126,0.19816636477906077,4.47545209131181e-17,0.533816311913334,4.216819474190382,True
30,0,2026-03-30,2026-03-30 13:00:00,0.3582467394921601,0.07845069120383694,21,21,0.43333333333333335,5.704172415201743,0.3667359231206065,1313,1164,400,1.0,line_hour_repeated_for_each_direction,weekday,13,False,off_peak,62.523809523809526,0.0,False,False,,5000,0.1915579093604255,0.09953989665616615,0.03527713084666525,0.40930396015350906,0.19339056984383107,1.057355261547768e-17,0.21668591453667907,1.7598773923313022,True
30,0,2026-03-30,2026-03-30 14:00:00,0.6237158452070345,0.0022213952056040136,22,22,0.6583333333333333,5.647232927592002,0.6237198009996034,1574,1434,336,1.0,line_hour_repeated_for_each_direction,weekday,14,False,off_peak,71.54545454545455,0.0,False,False,,5000,0.18836968283221453,0.0982010219276619,0.035063024262310005,0.41219623054350135,0.18894421526362984,8.125440819227129e-17,0.5363896702214864,4.433254457250782,True
30,0,2026-03-30,2026-03-30 15:00:00,0.6437593244997453,0.04581964050640385,29,29,0.43333333333333335,4.323669792306129,0.64538787355861,1201,1105,225,1.0,line_hour_repeated_for_each_direction,weekday,15,False,off_peak,41.41379310344828,0.0,False,False,,5000,0.1642604611456912,0.08467245096296074,0.030131216006575545,0.35019336491841696,0.16456820853948378,3.924064138761329e-17,0.5756906189606424,5.682219032768805,True
30,0,2026-03-30,2026-03-30 16:00:00,0.3885959962248758,-0.039393468187559136,25,25,0.06666666666666667,3.745219615830718,0.39058762604292513,937,862,147,1.0,line_hour_repeated_for_each_direction,weekday,16,False,off_peak,37.48,0.0,False,False,,5000,0.17679619672728403,0.09070579528280805,0.03488083051659599,0.38393369313228315,0.177245385,5.1836834957480494e-17,0.25970656168702727,2.356976515657783,True
30,0,2026-03-30,2026-03-30 17:00:00,0.5579505768129996,0.0004435923328624452,23,23,0.11666666666666667,5.674877864955916,0.5579507531495201,407,382,96,1.0,line_hour_repeated_for_each_direction,weekday,17,True,peak,17.695652173913043,0.0,False,False,,5000,0.18462969654794922,0.09671579626906628,0.03242178750193515,0.4063042370472034,0.18479108798797816,2.6984066883122532e-17,0.45785461528465476,3.859980179070029,True
30,0,2026-03-30,2026-03-30 18:00:00,0.6181922685661253,0.015582633628215225,21,21,0.13333333333333333,6.695895168550696,0.6183886313522619,262,246,47,1.0,line_hour_repeated_for_each_direction,weekday,18,True,peak,12.476190476190476,0.0,False,False,,5000,0.1915579093604255,0.09953989665616615,0.03527713084666525,0.40930396015350906,0.19339056984383107,1.057355261547768e-17,0.5279669712077486,4.288036619790841,True
30,0,2026-03-30,2026-03-30 19:00:00,0.6594857445165693,-0.10562537283155997,17,17,3.716666666666667,4.5096344657835035,0.6678908343482337,126,115,22,1.0,line_hour_repeated_for_each_direction,weekday,19,False,off_peak,7.411764705882353,0.0,False,False,,5000,0.21588002109100435,0.11200057365336598,0.03862415263488228,0.462860030854699,0.21494160117890238,9.143013143971877e-17,0.5764561870826778,4.0357901617198095,True
30,0,2026-03-30,2026-03-30 20:00:00,0.653893846375192,0.02261769524169558,10,10,0.03333333333333333,6.331537306826869,0.6542848939608719,34,31,8,1.0,line_hour_repeated_for_each_direction,weekday,20,False,off_peak,3.4,0.0,False,False,,5000,0.28354216459013104,0.14388277650338765,0.04864411205077771,0.6011107448204243,0.28024956067672174,3.33066907387547e-17,0.5174662220822074,2.5766998551213796,True
30,0,2026-03-30,2026-03-30 21:00:00,0.6707927054602887,-0.12395829552708446,7,7,0.05,9.234608975775163,0.682149919540209,10,9,8,1.0,line_hour_repeated_for_each_direction,weekday,21,False,off_peak,1.4285714285714286,0.0,False,False,,5000,0.33632062992291273,0.16698767522349736,0.06472188544758498,0.6916152545540218,0.3349622926742129,2.2429892266911074e-17,0.5210788600783653,2.0709869105874796,True
30,0,2026-03-30,2026-03-30 22:00:00,0.5405651753749344,0.08510964518308128,4,4,2.525,7.355184878348622,0.547224232405075,6,5,3,1.0,line_hour_repeated_for_each_direction,weekday,22,False,off_peak,1.5,0.0,False,False,,5000,0.45262867991042205,0.21867693653724046,0.0762520819247966,0.9142674014677062,0.4431134625,6.206335383118183e-17,0.17281788252839458,0.43258129546068264,True
30,0,2026-03-30,2026-03-30 23:00:00,0.38702869599881246,0.11189259354025272,3,3,0.9833333333333333,6.313112485031938,0.4028785971179226,1,1,0,1.0,line_hour_repeated_for_each_direction,weekday,23,False,off_peak,0.3333333333333333,0.0,False,False,,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,-0.2601167247264088,-0.5093452262819663,True
30,0,2026-03-31,2026-03-31 00:00:00,0.607638029589812,0.09972985194631039,3,3,0.016666666666666666,8.015229162582074,0.6157678283030238,1,1,1,1.0,line_hour_repeated_for_each_direction,weekday,0,False,off_peak,0.3333333333333333,0.0,False,False,,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.18914749430121053,0.37037746568141294,True
30,0,2026-03-31,2026-03-31 01:00:00,0.9726508521831079,-0.2322720812914758,1,1,3.4833333333333334,2.8369046224575216,1.0,21,19,13,1.0,line_hour_repeated_for_each_direction,weekday,1,False,off_peak,21.0,0.0,False,False,,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
30,0,2026-03-31,2026-03-31 02:00:00,0.9773573098203931,-0.21159557873605025,1,1,4.983333333333333,37.31690787904269,1.0,468,451,116,1.0,line_hour_repeated_for_each_direction,weekday,2,False,off_peak,468.0,0.0,False,False,,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
30,0,2026-03-31,2026-03-31 03:00:00,0.9973097868929197,0.07330203931405362,1,1,7.516666666666667,5.449760827293071,1.0,1266,1187,307,1.0,line_hour_repeated_for_each_direction,weekday,3,False,off_peak,1266.0,0.0,False,False,,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
30,0,2026-03-31,2026-03-31 04:00:00,0.9759569858761915,-0.084874194313237,2,2,13.25,2.350043101236369,0.979640580591097,1763,1628,506,1.0,line_hour_repeated_for_each_direction,weekday,4,False,off_peak,881.5,0.0,False,False,,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,0.9436787112871355,1.1063663102928114,True
30,0,2026-03-31,2026-03-31 05:00:00,0.6626849764096193,0.06660325487419258,20,20,3.0166666666666666,6.69921273151745,0.6660235517749011,1741,1540,563,1.0,line_hour_repeated_for_each_direction,weekday,5,False,off_peak,87.05,0.0,False,False,,5000,0.19933326389447692,0.10135813656609009,0.03800324274861519,0.41965840467632126,0.19816636477906077,4.47545209131181e-17,0.5828770783590006,4.604369256296667,True
30,0,2026-03-31,2026-03-31 06:00:00,0.42897059485226813,0.08509232873311248,32,32,0.06666666666666667,4.348144775996196,0.4373287958243007,1279,1125,488,1.0,line_hour_repeated_for_each_direction,weekday,6,False,off_peak,39.96875,0.0,False,False,,5000,0.1571589356581298,0.08121703531170024,0.027809318622239527,0.3377831286385385,0.15666426708440045,5.23946799507005e-17,0.33241125998641347,3.449644019766493,True
30,0,2026-03-31,2026-03-31 07:00:00,0.20476350924505005,0.131906223890139,31,31,0.11666666666666667,3.7991349993425327,0.24357205631866552,1082,958,502,1.0,line_hour_repeated_for_each_direction,weekday,7,True,peak,34.903225806451616,0.0,False,False,,5000,0.16127487206113858,0.08355664197752181,0.028701079993202067,0.3484606483285646,0.159171054528885,4.4524659082092235e-17,0.0981217582687304,0.9849268988055588,True
30,0,2026-03-31,2026-03-31 08:00:00,0.4827143394731335,-0.1404853902118303,28,28,0.5833333333333334,3.789972816364211,0.5027417611417951,1088,963,562,1.0,line_hour_repeated_for_each_direction,weekday,8,True,peak,38.857142857142854,0.0,False,False,,5000,0.16521360214527986,0.08649158124458124,0.02712561358016155,0.3565971092097011,0.16748114633710645,3.794119623440466e-17,0.4043287718438078,3.902439452945736,True
30,0,2026-03-31,2026-03-31 09:00:00,0.3724826437009211,-0.09020593486065222,26,26,0.08333333333333333,3.708745810998317,0.38324982784407297,1301,1150,637,1.0,line_hour_repeated_for_each_direction,weekday,9,False,off_peak,50.03846153846154,0.0,False,False,,5000,0.173601294711385,0.0887148610145929,0.030836907776361184,0.36694780504185154,0.1738033993863973,9.396620697213003e-17,0.25368932912288317,2.3631726492611245,True
30,0,2026-03-31,2026-03-31 10:00:00,0.529872621817659,-0.2317398678858237,20,20,0.48333333333333334,3.662210817595379,0.5783323972592742,1054,925,454,1.0,line_hour_repeated_for_each_direction,weekday,10,False,off_peak,52.7,0.0,False,False,,5000,0.19933326389447692,0.10135813656609009,0.03800324274861519,0.41965840467632126,0.19816636477906077,4.47545209131181e-17,0.47335441360817004,3.739207785431934,True
30,0,2026-03-31,2026-03-31 11:00:00,0.49079871453338514,-0.09172778456094793,22,22,0.1,3.7247947445526073,0.499296870256647,907,803,387,1.0,line_hour_repeated_for_each_direction,weekday,11,False,off_peak,41.22727272727273,0.0,False,False,,5000,0.18836968283221453,0.0982010219276619,0.035063024262310005,0.41219623054350135,0.18894421526362984,8.125440819227129e-17,0.3830896663759735,3.1662316880314307,True
30,0,2026-03-31,2026-03-31 12:00:00,0.48739892627815623,0.0016618568227187366,24,24,0.08333333333333333,3.814693360054884,0.4874017594399909,1085,922,351,1.0,line_hour_repeated_for_each_direction,weekday,12,False,off_peak,45.208333333333336,0.0,False,False,,5000,0.1796762913321964,0.09412892489946431,0.03134337417465702,0.39095781065316976,0.18090031354714808,7.140283290756115e-17,0.3751268735211094,3.2691913610663774,True
30,0,2026-03-31,2026-03-31 13:00:00,0.5269369602305175,0.06769251580721247,25,25,2.433333333333333,4.531501836348247,0.531267199018806,1133,959,302,1.0,line_hour_repeated_for_each_direction,weekday,13,False,off_peak,45.32,0.0,False,False,,5000,0.17679619672728403,0.09070579528280805,0.03488083051659599,0.38393369313228315,0.177245385,5.1836834957480494e-17,0.4305993253217401,3.9079201189552526,True
30,0,2026-03-31,2026-03-31 14:00:00,0.44119529672677826,0.17296999462859206,24,24,0.1,4.750995846673661,0.4738901865365489,1552,1374,319,1.0,line_hour_repeated_for_each_direction,weekday,14,False,off_peak,64.66666666666667,0.0,False,False,,5000,0.1796762913321964,0.09412892489946431,0.03134337417465702,0.39095781065316976,0.18090031354714808,7.140283290756115e-17,0.35865584780202503,3.1256480993338833,True
30,0,2026-03-31,2026-03-31 15:00:00,0.49872750914176933,0.09060529848654776,25,25,1.2,5.9348871300017985,0.506890963115925,1130,1045,207,1.0,line_hour_repeated_for_each_direction,weekday,15,False,off_peak,45.2,0.0,False,False,,5000,0.17679619672728403,0.09070579528280805,0.03488083051659599,0.38393369313228315,0.177245385,5.1836834957480494e-17,0.4009879024809183,3.6391805546652383,True
30,0,2026-03-31,2026-03-31 16:00:00,0.6647537583783646,-0.0386799115677233,23,23,0.08333333333333333,7.921711115640257,0.6658781381281773,923,847,123,1.0,line_hour_repeated_for_each_direction,weekday,16,False,off_peak,40.130434782608695,0.0,False,False,,5000,0.18462969654794922,0.09671579626906628,0.03242178750193515,0.4063042370472034,0.18479108798797816,2.6984066883122532e-17,0.5902207126538166,4.975903214831425,True
30,0,2026-03-31,2026-03-31 17:00:00,0.4349373034911892,0.1572373461326992,25,25,0.11666666666666667,7.115045377660945,0.46248680087872895,476,430,84,1.0,line_hour_repeated_for_each_direction,weekday,17,True,peak,19.04,0.0,False,False,,5000,0.17679619672728403,0.09070579528280805,0.03488083051659599,0.38393369313228315,0.177245385,5.1836834957480494e-17,0.34704723546667043,3.149640034142266,True
30,0,2026-03-31,2026-03-31 18:00:00,0.6453909450999163,-0.04443964861475608,18,18,1.0666666666666667,4.982140900845618,0.64691912507358,234,219,38,1.0,line_hour_repeated_for_each_direction,weekday,18,True,peak,13.0,0.0,False,False,,5000,0.2070874741493427,0.1074436177292611,0.039724148002759155,0.45218712331810434,0.2088856894458673,9.256997032989972e-17,0.5547038753768889,4.093604257002358,True
30,0,2026-03-31,2026-03-31 19:00:00,0.6173815432122064,-0.13574416696043434,16,16,0.06666666666666667,6.220645194756621,0.6321285065260606,141,130,24,1.0,line_hour_repeated_for_each_direction,weekday,19,False,off_peak,8.8125,0.0,False,False,,5000,0.22208001078941958,0.11461974075529315,0.03900650595695239,0.4733578769826798,0.22155673125,5.658387411740342e-17,0.5271088305016446,3.5774683578465947,True
30,0,2026-03-31,2026-03-31 20:00:00,0.6839872103649052,-0.06793164832084445,14,14,0.05,14.051791402693034,0.687352320710676,72,62,14,1.0,line_hour_repeated_for_each_direction,weekday,20,False,off_peak,5.142857142857143,0.0,False,False,,5000,0.23555221050179098,0.12090215168054401,0.039281558924243724,0.5066078782379709,0.23685410859172898,9.041778636120275e-17,0.5910149998673565,3.7369071098309514,True
30,0,2026-03-31,2026-03-31 21:00:00,0.6546585108582385,-0.04438738538655151,7,7,0.03333333333333333,7.363544411445954,0.6561615699052944,12,12,8,1.0,line_hour_repeated_for_each_direction,weekday,21,False,off_peak,1.7142857142857142,0.0,False,False,,5000,0.33632062992291273,0.16698767522349736,0.06472188544758498,0.6916152545540218,0.3349622926742129,2.2429892266911074e-17,0.4819208708344086,1.9153565648141668,True
30,0,2026-03-31,2026-03-31 22:00:00,0.8594817180856968,-0.33026255690831025,6,6,0.03333333333333333,6.1278462277135315,0.9207508784786231,7,7,1,1.0,line_hour_repeated_for_each_direction,weekday,22,False,off_peak,1.1666666666666667,0.0,False,False,,5000,0.3681119540366061,0.1830462011730863,0.06742628631880836,0.7557380699666283,0.36180062709429617,7.629277997537062e-17,0.8745836038082482,3.019122608938758,True
30,0,2026-03-31,2026-03-31 23:00:00,0.846144897123657,0.11581638382930229,7,7,0.03333333333333333,27.939001393082407,0.8540343211438873,0,0,0,,,weekday,23,False,off_peak,0.0,0.0,False,False,,5000,0.33632062992291273,0.16698767522349736,0.06472188544758498,0.6916152545540218,0.3349622926742129,2.2429892266911074e-17,0.7800659694467245,3.100310789572124,True
30,1,2026-03-13,2026-03-13 14:00:00,0.5073959846631414,0.01796152467728881,25,25,7.616666666666666,5.116750104517466,0.5077137989271236,1702,1521,411,1.0,line_hour_repeated_for_each_direction,weekday,14,False,off_peak,68.08,0.0,False,True,28.2,5000,0.17679619672728403,0.09070579528280805,0.03488083051659599,0.38393369313228315,0.177245385,5.1836834957480494e-17,0.40198745545665465,3.6482520347027947,True
30,1,2026-03-13,2026-03-13 15:00:00,0.21986404319846298,0.03669530585760979,9,9,16.133333333333333,5.458006339786023,0.2229052331452968,1191,1056,207,1.0,line_hour_repeated_for_each_direction,weekday,15,False,off_peak,132.33333333333334,0.0,False,True,27.9,5000,0.29859851907724216,0.14923830146046793,0.05953268026935572,0.6256892270155476,0.295408975,8.722735881576527e-17,-0.10791720290120277,-0.5071974499253861,True
30,1,2026-03-13,2026-03-13 16:00:00,0.39210387746312647,-0.0349803637275268,18,18,0.8333333333333333,3.974014833305456,0.39366111894385575,901,826,128,1.0,line_hour_repeated_for_each_direction,weekday,16,False,off_peak,50.05555555555556,0.0,False,True,27.4,5000,0.2070874741493427,0.1074436177292611,0.039724148002759155,0.45218712331810434,0.2088856894458673,9.256997032989972e-17,0.2353016741592674,1.7364795484143656,True
30,1,2026-03-13,2026-03-13 17:00:00,0.3762187422853676,0.025614592953141148,20,20,1.9666666666666668,4.217280600131399,0.37708971004117703,502,457,78,1.0,line_hour_repeated_for_each_direction,weekday,17,True,peak,25.1,0.0,False,True,26.7,5000,0.19933326389447692,0.10135813656609009,0.03800324274861519,0.41965840467632126,0.19816636477906077,4.47545209131181e-17,0.22201052963847978,1.753746193141533,True
30,1,2026-03-13,2026-03-13 18:00:00,0.1348872185181461,0.09332049250120997,20,20,0.03333333333333333,3.790269933363084,0.16402218154941875,240,223,50,1.0,line_hour_repeated_for_each_direction,weekday,18,True,peak,12.0,4.6,True,True,24.2,5000,0.19933326389447692,0.10135813656609009,0.03800324274861519,0.41965840467632126,0.19816636477906077,4.47545209131181e-17,-0.044102097355527434,-0.34837935602766085,True
30,1,2026-03-13,2026-03-13 19:00:00,0.3372851138405985,-0.1840606028644504,22,22,5.008333333333334,3.991458087301927,0.38423892768079915,128,117,27,1.0,line_hour_repeated_for_each_direction,weekday,19,False,off_peak,5.818181818181818,1.0,True,True,24.2,5000,0.18836968283221453,0.0982010219276619,0.035063024262310005,0.41219623054350135,0.18894421526362984,8.125440819227129e-17,0.24132815236877514,1.994574404662187,True
30,1,2026-03-13,2026-03-13 20:00:00,0.08015013769218968,-0.18469687484683134,16,16,0.08333333333333333,4.124245870306742,0.20133797493335193,51,50,13,1.0,line_hour_repeated_for_each_direction,weekday,20,False,off_peak,3.1875,0.4,True,True,24.1,5000,0.22208001078941958,0.11461974075529315,0.03900650595695239,0.4733578769826798,0.22155673125,5.658387411740342e-17,-0.026663456581333397,-0.18096390481593186,True
30,1,2026-03-13,2026-03-13 21:00:00,0.658587330086544,-0.012382167174263178,12,12,5.133333333333334,4.507222637296547,0.6587037189924267,11,10,3,2.0,line_hour_repeated_for_each_direction,weekday,21,False,off_peak,0.9166666666666666,0.4,True,True,24.0,5000,0.26005172846758934,0.1301481869741919,0.05009262536409758,0.5474162940106255,0.2558316768559222,4.404629100295877e-17,0.5387565669952051,3.0630621892865033,True
30,1,2026-03-13,2026-03-13 22:00:00,0.16467601360775486,-0.5125438120740424,4,4,11.925,5.295178146703712,0.5383487241121063,18,12,6,2.0,line_hour_repeated_for_each_direction,weekday,22,False,off_peak,4.5,0.0,False,True,23.8,5000,0.45262867991042205,0.21867693653724046,0.0762520819247966,0.9142674014677062,0.4431134625,6.206335383118183e-17,0.1566030974871977,0.391993986924571,True
30,1,2026-03-13,2026-03-13 23:00:00,0.4944739874186762,-0.35054528713984034,4,4,2.25,4.688163814244304,0.6061241808158443,2,2,1,2.0,line_hour_repeated_for_each_direction,weekday,23,False,off_peak,0.5,0.0,False,True,23.8,5000,0.45262867991042205,0.21867693653724046,0.0762520819247966,0.9142674014677062,0.4431134625,6.206335383118183e-17,0.2804229875988068,0.7019281655213883,True
30,1,2026-03-14,2026-03-14 00:00:00,0.6774338906610414,0.46280527800104704,3,3,4.866666666666666,4.449713630442556,0.8204300101542985,2,1,1,2.0,line_hour_repeated_for_each_direction,weekend,0,False,off_peak,0.6666666666666666,0.0,False,False,24.0,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.6210500136632908,1.2161035015124935,True
